Date,Store,Product,Category,Region,Season,Promo,Epidemic,Weather,Inventory,UnitsSold,UnitsOrdered,Price,Discount,CompPrice,Demand,InvGap,Stockout,Coverage
2022-08-18,S001,P0001,Electronics,North,Summer,0,0,Sunny,395,93,0,69.59,5,67.65,86,309,0,4.593
2022-08-19,S001,P0001,Electronics,North,Summer,1,0,Rainy,302,83,0,67.87,10,63.38,94,208,0,3.213
2022-08-20,S001,P0001,Electronics,North,Summer,0,0,Cloudy,219,85,215,76.63,0,89.94,115,104,0,1.904
2022-08-21,S001,P0001,Electronics,North,Summer,1,0,Sunny,134,105,0,72.38,10,68.38,114,20,0,1.175
2022-08-22,S001,P0001,Electronics,North,Summer,0,0,Rainy,244,91,202,77.92,5,67.01,121,123,0,2.017
2022-08-23,S001,P0001,Electronics,North,Summer,1,0,Cloudy,153,144,291,77.16,10,75.29,135,18,0,1.133
2022-08-24,S001,P0001,Electronics,North,Summer,0,0,Rainy,211,48,0,65.34,5,61.3,68,143,0,3.103
2022-08-25,S001,P0001,Electronics,North,Summer,1,0,Sunny,454,174,0,67.86,20,80.41,150,304,0,3.027
2022-08-26,S001,P0001,Electronics,North,Summer,1,0,Rainy,280,60,0,53.5,20,52.52,61,219,0,4.59
2022-08-27,S001,P0001,Electronics,North,Summer,0,0,Sunny,220,79,213,70.87,10,66.06,108,112,0,2.037
2022-08-28,S001,P0001,Electronics,North,Summer,1,0,Cloudy,141,57,0,49.46,25,53.3,71,70,0,1.986
2022-08-29,S001,P0001,Electronics,North,Summer,0,0,Cloudy,297,122,236,78.78,0,75.69,108,189,0,2.75
2022-08-30,S001,P0001,Electronics,North,Summer,0,0,Cloudy,175,83,0,74.53,0,69.01,91,84,0,1.923
2022-08-31,S001,P0001,Electronics,North,Summer,0,0,Rainy,328,90,0,68.56,10,60.31,98,230,0,3.347
2022-09-01,S001,P0001,Electronics,North,Autumn,0,0,Rainy,238,44,0,57.88,10,66.46,64,174,0,3.719
2022-09-02,S001,P0001,Electronics,North,Autumn,0,0,Sunny,194,50,105,64.3,0,67.99,64,130,0,3.031
2022-09-03,S001,P0001,Electronics,North,Autumn,0,0,Sunny,144,139,213,73.88,10,68.71,121,23,0,1.19
2022-09-04,S001,P0001,Electronics,North,Autumn,0,0,Cloudy,110,62,0,70.69,5,68.78,91,19,0,1.209
2022-09-05,S001,P0001,Electronics,North,Autumn,0,0,Snowy,261,59,0,60.77,10,64.92,77,184,0,3.39
2022-09-06,S001,P0001,Electronics,North,Autumn,1,0,Sunny,202,71,196,55.53,20,66.86,85,117,0,2.376
2022-09-07,S001,P0001,Electronics,North,Autumn,1,0,Sunny,131,83,0,65.43,15,56.12,101,30,0,1.297
2022-09-08,S001,P0001,Electronics,North,Autumn,1,0,Snowy,244,60,176,56.85,20,64.05,92,152,0,2.652
2022-09-09,S001,P0001,Electronics,North,Autumn,0,0,Cloudy,184,67,0,73.8,5,73.65,103,81,0,1.786
2022-09-10,S001,P0001,Electronics,North,Autumn,0,0,Sunny,293,135,216,84.38,0,81.48,130,163,0,2.254
2022-09-11,S001,P0001,Electronics,North,Autumn,0,0,Cloudy,158,99,0,67.58,5,80.79,92,66,0,1.717
2022-09-12,S001,P0001,Electronics,North,Autumn,0,0,Snowy,275,88,0,69.91,0,81.89,87,188,0,3.161
2022-09-13,S001,P0001,Electronics,North,Autumn,0,0,Rainy,187,86,216,74.53,0,65.18,91,96,0,2.055
2022-09-14,S001,P0001,Electronics,North,Autumn,1,0,Rainy,101,101,365,68.5,20,82.68,153,-52,1,0.66
2022-09-15,S001,P0001,Electronics,North,Autumn,0,0,Cloudy,216,106,0,71.34,10,67.16,110,106,0,1.964
2022-09-16,S001,P0001,Electronics,North,Autumn,0,0,Snowy,475,102,0,63.08,10,72.87,88,387,0,5.0
2022-09-17,S001,P0001,Electronics,North,Autumn,0,0,Cloudy,373,73,0,73.08,10,66.95,117,256,0,3.188
2022-09-18,S001,P0001,Electronics,North,Autumn,1,0,Rainy,300,144,351,75.69,15,69.06,149,151,0,2.013
2022-09-19,S001,P0001,Electronics,North,Autumn,0,0,Sunny,156,68,0,70.31,5,63.52,89,67,0,1.753
2022-09-20,S001,P0001,Electronics,North,Autumn,1,0,Rainy,439,83,0,52.45,25,51.22,73,366,0,5.0
2022-09-21,S001,P0001,Electronics,North,Autumn,1,0,Rainy,356,140,0,66.84,15,77.22,124,232,0,2.871
2022-09-22,S001,P0001,Electronics,North,Autumn,1,0,Rainy,216,74,207,71.2,10,62.87,109,107,0,1.982
2022-09-23,S001,P0001,Electronics,North,Autumn,0,0,Sunny,142,41,0,55.39,10,63.62,52,90,0,2.731
2022-09-24,S001,P0001,Electronics,North,Autumn,0,0,Sunny,308,119,220,79.92,0,76.35,112,196,0,2.75
2022-09-25,S001,P0001,Electronics,North,Autumn,1,0,Snowy,189,80,0,68.18,15,74.37,130,59,0,1.454
2022-09-26,S001,P0001,Electronics,North,Autumn,1,0,Sunny,329,102,344,68.25,20,73.03,152,177,0,2.164
2022-09-27,S001,P0001,Electronics,North,Autumn,0,0,Cloudy,227,72,0,70.5,5,80.59,105,122,0,2.162
2022-09-28,S001,P0001,Electronics,North,Autumn,0,0,Rainy,499,43,0,63.97,0,76.67,62,437,0,5.0
2022-09-29,S001,P0001,Electronics,North,Autumn,0,0,Rainy,456,64,0,76.43,0,67.05,99,357,0,4.606
2022-09-30,S001,P0001,Electronics,North,Autumn,0,0,Rainy,392,60,0,67.92,5,63.56,79,313,0,4.962
2022-10-01,S001,P0001,Electronics,North,Autumn,1,0,Rainy,332,53,0,64.78,10,61.0,81,251,0,4.099
2022-10-02,S001,P0001,Electronics,North,Autumn,0,0,Sunny,279,119,244,66.72,10,75.55,105,174,0,2.657
2022-10-03,S001,P0001,Electronics,North,Autumn,1,0,Snowy,160,63,0,58.42,15,65.95,82,78,0,1.951
2022-10-04,S001,P0001,Electronics,North,Autumn,1,0,Rainy,341,86,0,55.22,25,47.88,87,254,0,3.92
2022-10-05,S001,P0001,Electronics,North,Autumn,0,0,Rainy,255,100,187,76.69,0,68.39,100,155,0,2.55
2022-10-06,S001,P0001,Electronics,North,Autumn,0,0,Snowy,155,82,0,70.72,0,78.97,91,64,0,1.703
2022-10-07,S001,P0001,Electronics,North,Autumn,1,0,Sunny,260,94,214,68.58,15,66.59,115,145,0,2.261
2022-10-08,S001,P0001,Electronics,North,Autumn,1,0,Sunny,166,119,0,72.32,15,67.99,133,33,0,1.248
2022-10-09,S001,P0001,Electronics,North,Autumn,0,0,Cloudy,261,48,0,63.82,0,67.28,62,199,0,4.21
2022-10-10,S001,P0001,Electronics,North,Autumn,0,0,Rainy,213,98,277,85.42,0,77.84,134,79,0,1.59
2022-10-11,S001,P0001,Electronics,North,Autumn,0,0,Rainy,115,24,0,55.68,0,61.54,28,87,0,4.107
2022-10-12,S001,P0001,Electronics,North,Autumn,0,0,Rainy,368,91,0,70.9,0,81.17,91,277,0,4.044
2022-10-13,S001,P0001,Electronics,North,Autumn,0,0,Cloudy,277,75,0,63.67,10,61.21,76,201,0,3.645
2022-10-14,S001,P0001,Electronics,North,Autumn,1,0,Snowy,202,115,166,57.84,25,54.76,101,101,0,2.0
2022-10-15,S001,P0001,Electronics,North,Autumn,0,0,Sunny,87,50,0,62.63,0,72.51,57,30,0,1.526
2022-10-16,S001,P0001,Electronics,North,Autumn,1,0,Snowy,203,78,184,53.11,25,59.22,91,112,0,2.231
2022-10-17,S001,P0001,Electronics,North,Autumn,0,0,Cloudy,125,77,253,77.93,5,77.83,121,4,0,1.033
2022-10-18,S001,P0001,Electronics,North,Autumn,0,0,Snowy,232,70,0,62.96,5,57.25,58,174,0,4.0
2022-10-19,S001,P0001,Electronics,North,Autumn,1,0,Rainy,415,95,0,60.64,25,65.55,133,282,0,3.12
2022-10-20,S001,P0001,Electronics,North,Autumn,0,0,Rainy,320,41,0,57.95,5,61.36,50,270,0,5.0
2022-10-21,S001,P0001,Electronics,North,Autumn,0,0,Rainy,279,64,0,69.39,0,77.74,85,194,0,3.282
2022-10-22,S001,P0001,Electronics,North,Autumn,0,0,Cloudy,215,91,196,70.86,5,65.8,91,124,0,2.363
2022-10-23,S001,P0001,Electronics,North,Autumn,0,0,Sunny,124,124,336,86.71,5,100.03,176,-52,1,0.705
2022-10-24,S001,P0001,Electronics,North,Autumn,0,0,Sunny,196,119,0,78.34,5,76.56,122,74,0,1.607
2022-10-25,S001,P0001,Electronics,North,Autumn,0,0,Rainy,413,49,0,59.93,5,70.7,59,354,0,5.0
2022-10-26,S001,P0001,Electronics,North,Autumn,0,0,Snowy,364,75,0,67.72,0,58.22,64,300,0,5.0
2022-10-27,S001,P0001,Electronics,North,Autumn,1,0,Rainy,289,105,301,60.76,25,70.36,134,155,0,2.157
2022-10-28,S001,P0001,Electronics,North,Autumn,1,0,Sunny,184,114,0,68.97,10,74.0,115,69,0,1.6
2022-10-29,S001,P0001,Electronics,North,Autumn,0,0,Sunny,371,68,0,67.06,5,77.77,90,281,0,4.122
2022-10-30,S001,P0001,Electronics,North,Autumn,0,0,Snowy,303,106,0,68.85,10,67.95,99,204,0,3.061
2022-10-31,S001,P0001,Electronics,North,Autumn,0,0,Snowy,197,137,258,79.19,0,88.71,126,71,0,1.563
2022-11-01,S001,P0001,Electronics,North,Autumn,0,0,Cloudy,60,60,0,71.21,5,67.56,93,-33,1,0.645
2022-11-02,S001,P0001,Electronics,North,Autumn,0,0,Snowy,258,55,0,61.82,10,61.26,68,190,0,3.794
2022-11-03,S001,P0001,Electronics,North,Autumn,0,0,Snowy,203,112,248,76.83,5,69.48,116,87,0,1.75
2022-11-04,S001,P0001,Electronics,North,Autumn,1,0,Sunny,91,76,0,72.53,10,71.86,115,-24,1,0.791
2022-11-05,S001,P0001,Electronics,North,Autumn,0,0,Sunny,263,163,250,86.92,0,81.01,140,123,0,1.879
2022-11-06,S001,P0001,Electronics,North,Autumn,1,0,Rainy,100,100,0,67.95,10,64.66,95,5,0,1.053
2022-11-07,S001,P0001,Electronics,North,Autumn,1,0,Snowy,250,77,0,56.78,15,59.84,74,176,0,3.378
2022-11-08,S001,P0001,Electronics,North,Autumn,0,0,Cloudy,173,120,259,70.0,10,82.2,120,53,0,1.442
2022-11-09,S001,P0001,Electronics,North,Autumn,1,0,Sunny,53,53,204,58.28,25,63.82,120,-67,1,0.442
2022-11-10,S001,P0001,Electronics,North,Autumn,1,0,Rainy,259,86,0,56.62,25,63.05,111,148,0,2.333
2022-11-11,S001,P0001,Electronics,North,Autumn,1,0,Snowy,377,62,0,48.8,25,43.1,53,324,0,5.0
2022-11-12,S001,P0001,Electronics,North,Autumn,1,0,Sunny,315,116,299,62.9,25,60.47,128,187,0,2.461
2022-11-13,S001,P0001,Electronics,North,Autumn,0,0,Rainy,199,68,0,71.68,5,70.53,95,104,0,2.095
2022-11-14,S001,P0001,Electronics,North,Autumn,0,0,Rainy,430,51,0,65.41,0,59.3,55,375,0,5.0
2022-11-15,S001,P0001,Electronics,North,Autumn,0,0,Cloudy,379,91,0,70.4,10,80.72,122,257,0,3.107
2022-11-16,S001,P0001,Electronics,North,Autumn,0,0,Sunny,288,60,0,69.01,5,67.17,83,205,0,3.47
2022-11-17,S001,P0001,Electronics,North,Autumn,0,0,Snowy,228,127,187,75.61,0,90.07,111,117,0,2.054
2022-11-18,S001,P0001,Electronics,North,Autumn,1,0,Cloudy,101,66,230,61.94,15,65.56,100,1,0,1.01
2022-11-19,S001,P0001,Electronics,North,Autumn,1,0,Rainy,222,114,0,76.6,15,69.35,153,69,0,1.451
2022-11-20,S001,P0001,Electronics,North,Autumn,0,0,Snowy,338,41,0,63.76,0,69.28,62,276,0,5.0
2022-11-21,S001,P0001,Electronics,North,Autumn,0,0,Cloudy,297,75,0,72.3,0,83.51,97,200,0,3.062
2022-11-22,S001,P0001,Electronics,North,Autumn,0,0,Rainy,222,52,0,64.45,0,56.34,51,171,0,4.353
2022-11-23,S001,P0001,Electronics,North,Autumn,1,0,Rainy,170,105,263,58.62,25,63.51,122,48,0,1.393
2022-11-24,S001,P0001,Electronics,North,Autumn,0,0,Sunny,65,65,0,62.03,10,74.02,83,-18,1,0.783
2022-11-25,S001,P0001,Electronics,North,Autumn,0,0,Rainy,263,100,229,64.89,10,68.79,96,167,0,2.74
2022-11-26,S001,P0001,Electronics,North,Autumn,0,0,Sunny,163,75,0,67.16,5,79.4,91,72,0,1.791
2022-11-27,S001,P0001,Electronics,North,Autumn,0,0,Rainy,317,75,276,76.63,0,90.34,115,202,0,2.757
2022-11-28,S001,P0001,Electronics,North,Autumn,0,0,Snowy,242,31,0,57.12,5,54.62,34,208,0,5.0
2022-11-29,S001,P0001,Electronics,North,Autumn,0,0,Rainy,487,30,0,54.61,10,48.39,36,451,0,5.0
2022-11-30,S001,P0001,Electronics,North,Autumn,0,0,Sunny,457,64,0,71.64,0,71.59,80,377,0,5.0
2022-12-01,S001,P0001,Electronics,North,Winter,0,0,Snowy,393,34,0,59.36,0,56.92,31,362,0,5.0
2022-12-02,S001,P0001,Electronics,North,Winter,0,0,Cloudy,359,80,0,69.46,5,76.28,101,258,0,3.554
2022-12-03,S001,P0001,Electronics,North,Winter,0,0,Snowy,279,28,0,57.95,0,51.99,25,254,0,5.0
2022-12-04,S001,P0001,Electronics,North,Winter,0,0,Cloudy,251,72,199,69.33,5,68.43,85,166,0,2.953
2022-12-05,S001,P0001,Electronics,North,Winter,1,0,Sunny,179,66,0,62.79,15,70.1,104,75,0,1.721
2022-12-06,S001,P0001,Electronics,North,Winter,0,0,Sunny,312,108,217,80.9,5,78.91,133,179,0,2.346
2022-12-07,S001,P0001,Electronics,North,Winter,0,0,Snowy,204,40,0,56.93,10,60.28,59,145,0,3.458
2022-12-08,S001,P0001,Electronics,North,Winter,1,0,Sunny,381,61,0,64.56,15,55.41,97,284,0,3.928
2022-12-09,S001,P0001,Electronics,North,Winter,1,0,Sunny,320,165,329,74.16,15,78.61,160,160,0,2.0
2022-12-10,S001,P0001,Electronics,North,Winter,0,0,Sunny,155,108,0,78.1,5,71.91,121,34,0,1.281
2022-12-11,S001,P0001,Electronics,North,Winter,1,0,Snowy,376,93,0,67.36,20,59.99,129,247,0,2.915
2022-12-12,S001,P0001,Electronics,North,Winter,1,0,Snowy,283,95,194,64.69,15,59.14,97,186,0,2.918
2022-12-13,S001,P0001,Electronics,North,Winter,0,0,Snowy,188,31,0,56.15,0,59.43,30,158,0,5.0
2022-12-14,S001,P0001,Electronics,North,Winter,0,0,Sunny,351,97,0,71.15,5,69.66,92,259,0,3.815
2022-12-15,S001,P0001,Electronics,North,Winter,0,0,Snowy,254,89,268,80.57,5,75.9,132,122,0,1.924
2022-12-16,S001,P0001,Electronics,North,Winter,0,0,Cloudy,165,59,0,67.81,0,60.42,64,101,0,2.578
2022-12-17,S001,P0001,Electronics,North,Winter,0,0,Cloudy,374,113,0,75.72,5,71.33,112,262,0,3.339
2022-12-18,S001,P0001,Electronics,North,Winter,1,0,Sunny,261,134,269,75.98,10,88.55,148,113,0,1.764
2022-12-19,S001,P0001,Electronics,North,Winter,0,0,Snowy,127,112,0,67.82,10,64.96,94,33,0,1.351
2022-12-20,S001,P0001,Electronics,North,Winter,1,0,Snowy,284,111,200,65.62,10,77.91,100,184,0,2.84
2022-12-21,S001,P0001,Electronics,North,Winter,1,0,Cloudy,173,75,0,73.74,10,72.79,120,53,0,1.442
2022-12-22,S001,P0001,Electronics,North,Winter,0,0,Snowy,298,96,251,70.38,10,64.81,106,192,0,2.811
2022-12-23,S001,P0001,Electronics,North,Winter,0,0,Snowy,202,37,0,54.31,10,62.81,47,155,0,4.298
2022-12-24,S001,P0001,Electronics,North,Winter,1,0,Cloudy,416,108,285,79.92,10,86.91,166,250,0,2.506
2022-12-25,S001,P0001,Electronics,North,Winter,0,0,Snowy,308,131,0,76.33,10,68.59,132,176,0,2.333
2022-12-26,S001,P0001,Electronics,North,Winter,1,0,Sunny,462,196,344,74.54,25,74.45,190,272,0,2.432
2022-12-27,S001,P0001,Electronics,North,Winter,0,0,Snowy,266,117,0,72.03,10,70.48,113,153,0,2.354
2022-12-28,S001,P0001,Electronics,North,Winter,0,0,Sunny,493,137,0,73.95,10,72.92,121,372,0,4.074
2022-12-29,S001,P0001,Electronics,North,Winter,0,0,Sunny,356,110,0,78.06,0,88.09,121,235,0,2.942
2022-12-30,S001,P0001,Electronics,North,Winter,0,0,Sunny,246,84,189,65.4,5,69.94,83,163,0,2.964
2022-12-31,S001,P0001,Electronics,North,Winter,0,0,Sunny,162,63,0,64.32,5,57.28,64,98,0,2.531
2023-01-01,S001,P0001,Electronics,North,Winter,0,0,Cloudy,288,76,278,73.6,5,86.55,119,169,0,2.42
2023-01-02,S001,P0001,Electronics,North,Winter,1,0,Sunny,212,129,0,78.51,15,84.78,181,31,0,1.171
2023-01-03,S001,P0001,Electronics,North,Winter,0,0,Cloudy,361,98,0,78.12,5,74.91,122,239,0,2.959
2023-01-04,S001,P0001,Electronics,North,Winter,0,0,Cloudy,263,40,0,61.09,5,52.11,50,213,0,5.0
2023-01-05,S001,P0001,Electronics,North,Winter,0,0,Cloudy,223,61,0,62.69,0,73.78,57,166,0,3.912
2023-01-06,S001,P0001,Electronics,North,Winter,0,0,Snowy,162,95,240,78.8,0,71.75,108,54,0,1.5
2023-01-07,S001,P0001,Electronics,North,Winter,1,0,Cloudy,67,67,231,70.02,20,64.59,143,-76,1,0.469
2023-01-08,S001,P0001,Electronics,North,Winter,1,0,Cloudy,240,87,0,73.58,10,64.6,120,120,0,2.0
2023-01-09,S001,P0001,Electronics,North,Winter,0,0,Sunny,384,63,0,63.45,10,67.43,90,294,0,4.267
2023-01-10,S001,P0001,Electronics,North,Winter,0,0,Sunny,321,63,0,66.59,10,79.98,104,217,0,3.087
2023-01-11,S001,P0001,Electronics,North,Winter,1,0,Sunny,258,135,194,60.82,20,72.77,113,145,0,2.283
2023-01-12,S001,P0001,Electronics,North,Winter,0,0,Snowy,123,115,0,73.79,0,87.1,103,20,0,1.194
2023-01-13,S001,P0001,Electronics,North,Winter,1,0,Cloudy,202,104,216,68.47,10,64.88,97,105,0,2.082
2023-01-14,S001,P0001,Electronics,North,Winter,0,0,Cloudy,98,90,208,73.98,10,66.51,121,-23,1,0.81
2023-01-15,S001,P0001,Electronics,North,Winter,0,0,Snowy,224,35,0,55.67,10,55.14,41,183,0,5.0
2023-01-16,S001,P0001,Electronics,North,Winter,0,0,Cloudy,397,84,0,76.2,0,80.6,114,283,0,3.482
2023-01-17,S001,P0001,Electronics,North,Winter,0,0,Sunny,313,135,240,70.81,10,84.89,124,189,0,2.524
2023-01-18,S001,P0001,Electronics,North,Winter,0,0,Cloudy,178,70,0,62.96,10,54.31,73,105,0,2.438
2023-01-19,S001,P0001,Electronics,North,Winter,1,0,Sunny,348,66,0,64.08,10,74.13,93,255,0,3.742
2023-01-20,S001,P0001,Electronics,North,Winter,0,0,Cloudy,282,47,0,54.04,10,59.05,46,236,0,5.0
2023-01-21,S001,P0001,Electronics,North,Winter,0,0,Sunny,235,82,225,68.98,10,80.99,115,120,0,2.043
2023-01-22,S001,P0001,Electronics,North,Winter,1,0,Sunny,153,140,0,77.32,10,68.42,136,17,0,1.125
2023-01-23,S001,P0001,Electronics,North,Winter,1,0,Snowy,238,69,202,52.48,25,56.51,88,150,0,2.705
2023-01-24,S001,P0001,Electronics,North,Winter,1,0,Snowy,169,60,0,62.2,10,67.06,84,85,0,2.012
2023-01-25,S001,P0001,Electronics,North,Winter,0,0,Sunny,311,82,0,65.5,10,55.9,84,227,0,3.702
2023-01-26,S001,P0001,Electronics,North,Winter,1,0,Sunny,229,130,217,69.77,15,62.17,121,108,0,1.893
2023-01-27,S001,P0001,Electronics,North,Winter,0,0,Snowy,99,67,0,69.89,5,78.22,103,-4,1,0.961
2023-01-28,S001,P0001,Electronics,North,Winter,0,0,Sunny,249,108,236,67.61,10,76.72,109,140,0,2.284
2023-01-29,S001,P0001,Electronics,North,Winter,0,1,Cloudy,141,76,0,63.81,10,63.28,77,64,0,1.831
2023-01-30,S001,P0001,Electronics,North,Winter,0,1,Sunny,301,35,0,55.95,5,67.65,41,260,0,5.0
2023-01-31,S001,P0001,Electronics,North,Winter,0,1,Snowy,266,60,0,62.17,10,68.6,84,182,0,3.167
2023-02-01,S001,P0001,Electronics,North,Winter,0,1,Snowy,206,35,0,59.76,5,57.6,45,161,0,4.578
2023-02-02,S001,P0001,Electronics,North,Winter,1,1,Cloudy,171,40,0,43.36,25,47.38,37,134,0,4.622
2023-02-03,S001,P0001,Electronics,North,Winter,0,1,Cloudy,131,55,99,58.07,5,61.66,51,80,0,2.569
2023-02-04,S001,P0001,Electronics,North,Winter,0,1,Cloudy,76,38,92,57.28,5,63.19,47,29,0,1.617
2023-02-05,S001,P0001,Electronics,North,Winter,0,1,Sunny,137,23,0,56.68,0,60.56,32,105,0,4.281
2023-02-06,S001,P0001,Electronics,North,Winter,0,1,Sunny,206,55,131,63.32,5,59.35,60,146,0,3.433
2023-02-07,S001,P0001,Electronics,North,Winter,0,1,Cloudy,151,80,0,66.11,5,62.13,71,80,0,2.127
2023-02-08,S001,P0001,Electronics,North,Winter,1,1,Snowy,202,25,0,44.99,25,41.77,33,169,0,5.0
2023-02-09,S001,P0001,Electronics,North,Winter,0,1,Cloudy,177,39,0,51.8,10,58.01,36,141,0,4.917
2023-02-10,S001,P0001,Electronics,North,Winter,0,1,Sunny,138,58,162,59.76,10,65.24,73,65,0,1.89
2023-02-11,S001,P0001,Electronics,North,Winter,1,1,Sunny,80,60,144,51.15,25,54.56,80,0,0,1.0
2023-02-12,S001,P0001,Electronics,North,Winter,1,1,Snowy,182,47,0,47.07,25,50.11,57,125,0,3.193
2023-02-13,S001,P0001,Electronics,North,Winter,1,1,Sunny,279,84,0,52.97,20,56.48,72,207,0,3.875
2023-02-14,S001,P0001,Electronics,North,Winter,1,1,Cloudy,195,34,100,56.16,10,66.66,56,139,0,3.482
2023-02-15,S001,P0001,Electronics,North,Winter,0,1,Sunny,161,39,0,62.71,0,55.1,44,117,0,3.659
2023-02-16,S001,P0001,Electronics,North,Winter,1,1,Cloudy,222,126,221,58.95,25,64.66,124,98,0,1.79
2023-02-17,S001,P0001,Electronics,North,Winter,0,1,Snowy,96,21,0,51.27,5,56.08,21,75,0,4.571
2023-02-18,S001,P0001,Electronics,North,Winter,0,1,Sunny,296,63,0,66.2,0,61.41,58,238,0,5.0
2023-02-19,S001,P0001,Electronics,North,Winter,0,1,Snowy,233,65,0,59.19,5,68.51,55,178,0,4.236
2023-02-20,S001,P0001,Electronics,North,Winter,0,1,Sunny,168,81,192,71.73,5,63.58,95,73,0,1.768
2023-02-21,S001,P0001,Electronics,North,Winter,0,1,Sunny,87,36,0,60.58,5,59.84,48,39,0,1.812
2023-02-22,S001,P0001,Electronics,North,Winter,1,1,Sunny,243,178,300,66.21,25,72.21,164,79,0,1.482
2023-02-23,S001,P0001,Electronics,North,Winter,1,1,Snowy,65,52,0,54.13,15,53.4,48,17,0,1.354
2023-02-24,S001,P0001,Electronics,North,Winter,1,1,Sunny,313,136,246,69.37,15,65.31,119,194,0,2.63
2023-02-25,S001,P0001,Electronics,North,Winter,0,1,Cloudy,177,67,0,61.85,10,52.89,68,109,0,2.603
2023-02-26,S001,P0001,Electronics,North,Winter,0,1,Cloudy,356,49,0,55.01,10,59.7,51,305,0,5.0
2023-02-27,S001,P0001,Electronics,North,Winter,0,1,Sunny,307,44,0,59.73,5,67.85,58,249,0,5.0
2023-02-28,S001,P0001,Electronics,North,Winter,0,1,Snowy,263,44,0,55.78,5,64.68,40,223,0,5.0
2023-03-01,S001,P0001,Electronics,North,Spring,1,0,Rainy,219,148,370,76.59,15,91.18,172,47,0,1.273
2023-03-02,S001,P0001,Electronics,North,Spring,1,0,Sunny,71,71,0,71.37,15,79.0,146,-75,1,0.486
2023-03-03,S001,P0001,Electronics,North,Spring,0,0,Sunny,370,113,0,75.98,5,67.93,113,257,0,3.274
2023-03-04,S001,P0001,Electronics,North,Spring,1,0,Cloudy,257,56,0,59.51,10,68.67,71,186,0,3.62
2023-03-05,S001,P0001,Electronics,North,Spring,0,0,Sunny,201,53,131,63.01,0,72.28,58,143,0,3.466
2023-03-06,S001,P0001,Electronics,North,Spring,0,0,Cloudy,148,76,206,68.77,5,80.14,98,50,0,1.51
2023-03-07,S001,P0001,Electronics,North,Spring,0,0,Sunny,203,67,0,62.09,10,60.65,69,134,0,2.942
2023-03-08,S001,P0001,Electronics,North,Spring,0,0,Cloudy,342,79,0,72.95,5,83.44,116,226,0,2.948
2023-03-09,S001,P0001,Electronics,North,Spring,0,0,Sunny,263,102,170,72.76,0,85.9,99,164,0,2.657
2023-03-10,S001,P0001,Electronics,North,Spring,1,0,Cloudy,161,97,207,70.21,10,78.08,121,40,0,1.331
2023-03-11,S001,P0001,Electronics,North,Spring,0,0,Rainy,234,79,0,78.86,5,67.5,125,109,0,1.872
2023-03-12,S001,P0001,Electronics,North,Spring,0,0,Rainy,362,72,0,67.37,10,57.38,92,270,0,3.935
2023-03-13,S001,P0001,Electronics,North,Spring,1,0,Rainy,290,44,0,48.0,25,44.82,49,241,0,5.0
2023-03-14,S001,P0001,Electronics,North,Spring,0,0,Rainy,246,27,0,55.65,5,54.92,28,218,0,5.0
2023-03-15,S001,P0001,Electronics,North,Spring,1,0,Cloudy,219,175,271,76.7,10,90.21,151,68,0,1.45
2023-03-16,S001,P0001,Electronics,North,Spring,0,0,Cloudy,44,44,0,72.85,0,82.76,100,-56,1,0.44
2023-03-17,S001,P0001,Electronics,North,Spring,0,0,Rainy,271,60,0,62.33,10,75.27,85,186,0,3.188
2023-03-18,S001,P0001,Electronics,North,Spring,0,0,Cloudy,211,101,193,67.56,10,61.81,93,118,0,2.269
2023-03-19,S001,P0001,Electronics,North,Spring,0,0,Rainy,110,101,0,76.35,0,72.26,98,12,0,1.122
2023-03-20,S001,P0001,Electronics,North,Spring,1,0,Rainy,202,103,269,72.04,10,65.53,113,89,0,1.788
2023-03-21,S001,P0001,Electronics,North,Spring,0,0,Cloudy,99,88,0,76.18,5,89.81,130,-31,1,0.762
2023-03-22,S001,P0001,Electronics,North,Spring,0,0,Sunny,280,167,352,83.58,10,82.56,164,116,0,1.707
2023-03-23,S001,P0001,Electronics,North,Spring,0,0,Cloudy,113,46,0,59.38,10,68.78,71,42,0,1.592
2023-03-24,S001,P0001,Electronics,North,Spring,1,0,Sunny,419,83,0,63.66,15,71.19,108,311,0,3.88
2023-03-25,S001,P0001,Electronics,North,Spring,0,0,Sunny,336,137,242,70.89,10,76.53,124,212,0,2.71
2023-03-26,S001,P0001,Electronics,North,Spring,1,0,Rainy,199,69,0,51.62,25,56.36,83,116,0,2.398
2023-03-27,S001,P0001,Electronics,North,Spring,0,0,Rainy,372,55,0,67.4,5,77.17,92,280,0,4.043
2023-03-28,S001,P0001,Electronics,North,Spring,1,0,Cloudy,317,53,0,57.38,15,60.69,77,240,0,4.117
2023-03-29,S001,P0001,Electronics,North,Spring,0,0,Cloudy,264,138,253,81.2,0,77.63,117,147,0,2.256
2023-03-30,S001,P0001,Electronics,North,Spring,0,0,Cloudy,126,85,0,61.69,10,71.84,82,44,0,1.537
2023-03-31,S001,P0001,Electronics,North,Spring,0,0,Cloudy,294,65,0,58.23,10,67.84,65,229,0,4.523
2023-04-01,S001,P0001,Electronics,North,Spring,0,0,Rainy,229,50,189,61.46,10,66.53,80,149,0,2.862
2023-04-02,S001,P0001,Electronics,North,Spring,0,0,Cloudy,179,127,0,70.93,5,77.1,107,72,0,1.673
2023-04-03,S001,P0001,Electronics,North,Spring,0,0,Rainy,241,70,168,69.49,5,79.42,101,140,0,2.386
